mtry,ROC,Sens,Spec,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Precision,Recall,F1,Prevalence,Detection Rate,Detection Prevalence,Balanced Accuracy,Accuracy,Kappa,J,Dist,ROCSD,SensSD,SpecSD,SensitivitySD,SpecificitySD,Pos Pred ValueSD,Neg Pred ValueSD,PrecisionSD,RecallSD,F1SD,PrevalenceSD,Detection RateSD,Detection PrevalenceSD,Balanced AccuracySD,AccuracySD,KappaSD,JSD,DistSD,cluster,model,shrinkage,interaction.depth,n.minobsinnode,n.trees,char_vars
NA,0.9099534664099355,0.8300223609697839,0.835456153748034,0.8300223609697839,0.835456153748034,0.825054881739102,0.8356236430648185,0.825054881739102,0.8300223609697839,0.825304602052899,0.49685389465793556,0.41258166404301894,0.49644878172627954,0.8327392573589089,0.8318606517018228,0.6593581952530672,0.6654785147178178,0.24505528691909761,0.04363349204848819,0.09120592172560488,0.027257970755195458,0.09120592172560488,0.027257970755195458,0.06703849028528633,0.08923896347873006,0.06703849028528633,0.09120592172560488,0.06571126844658978,0.07686332692329466,0.07840474759182432,0.06121004777170765,0.05096435008727547,0.05072106462484903,0.10315450897140906,0.10192870017455094,0.06725033562438583,cluster.176,gbm,0.1,1,10,100,"accum30, deficitRS, nppmmid30agg, tpi30agg, npol30agg, Green_med"
NA,0.9103336682237606,0.8334997341863222,0.8332287517139871,0.8334997341863222,0.8332287517139871,0.8241928516400896,0.8374533134325585,0.8241928516400896,0.8334997341863222,0.8270012918479174,0.49685389465793556,0.4144004474609435,0.49908713414735817,0.8333642429501547,0.8328598661165934,0.6610161364571586,0.6667284859003093,0.24337018397253196,0.04510852183711356,0.09061240720535871,0.03226134036105104,0.09061240720535871,0.03226134036105104,0.06846024341953745,0.08955264236222886,0.06846024341953742,0.09061240720535871,0.0682626348442372,0.07686332692329466,0.07860568978495062,0.06043216659515731,0.05509930892912639,0.05429998127958131,0.11062756618389617,0.11019861785825277,0.07174184818866915,cluster.176,gbm,0.1,2,10,100,"accum30, deficitRS, nppmmid30agg, tpi30agg, npol30agg, Green_med"
NA,0.9097662594198547,0.833054031817592,0.8317236774826504,0.833054031817592,0.8317236774826504,0.8240350814410771,0.8366059422567391,0.824035081441077,0.833054031817592,0.8265536776193343,0.49685389465793556,0.4140704500134995,0.4992336524696778,0.8323888546501212,0.8320533528993856,0.6593640446642037,0.6647777093002424,0.2454319030306814,0.04383276777462159,0.08909506545671937,0.03472121779826226,0.08909506545671937,0.03472121779826226,0.06619077386570643,0.08807884991036273,0.06619077386570642,0.08909506545671937,0.06512778805219717,0.07686332692329466,0.0780814685502742,0.06365482936176652,0.05265935505169289,0.05204931182100471,0.10564985060201572,0.10531871010338578,0.06815180991956418,cluster.176,gbm,0.1,3,10,100,"accum30, deficitRS, nppmmid30agg, tpi30agg, npol30agg, Green_med"
NA,0.9096691190747683,0.83189326289351,0.8324842338022466,0.83189326289351,0.8324842338022466,0.8235102770235996,0.8359841954900691,0.8235102770235996,0.83189326289351,0.8256963140943113,0.49685389465793556,0.41342783744276246,0.4984355881729727,0.8321887483478783,0.8315661920546168,0.6585416317638784,0.6643774966957564,0.24529639192137875,0.044164221192832136,0.09060445929526512,0.027994831610063057,0.09060445929526512,0.027994831610063057,0.06494299191813505,0.09024439457618387,0.06494299191813502,0.09060445929526512,0.0656719530983665,0.07686332692329466,0.07768305464829746,0.061078659753815885,0.05245371200328711,0.051934646258818544,0.10563781630233311,0.10490742400657423,0.06867538676606012,cluster.176,gbm,0.1,1,10,150,"accum30, deficitRS, nppmmid30agg, tpi30agg, npol30agg, Green_med"
NA,0.9093053182892581,0.8361557692366238,0.8373175648321101,0.8361557692366238,0.8373175648321101,0.828186033919356,0.8400977589723566,0.828186033919356,0.8361557692366238,0.8303476396854563,0.49685389465793556,0.41574237875569797,0.498445518808594,0.8367366670343669,0.8361853440448664,0.6677039324281248,0.6734733340687339,0.23874678506530628,0.045564539156145764,0.09017237988237935,0.038732070204794716,0.09017237988237935,0.038732070204794716,0.07154887514093061,0.08824978501169668,0.07154887514093061,0.09017237988237935,0.06943966006669802,0.07686332692329466,0.07867087941203618,0.060561287665462905,0.05669309747212661,0.05562855103254801,0.11336271405854874,0.11338619494425323,0.07437582871978098,cluster.176,gbm,0.1,2,10,150,"accum30, deficitRS, nppmmid30agg, tpi30agg, npol30agg, Green_med"
NA,0.9088825475753236,0.8294894307927282,0.8329778612388585,0.8294894307927282,0.8329778612388585,0.8244239206075024,0.8335929447700735,0.8244239206075024,0.8294894307927282,0.8250087237228575,0.49685389465793556,0.4122140040204859,0.4967641241046655,0.8312336460157934,0.8308099892783707,0.6569194957137983,0.6624672920315868,0.24684548917077268,0.04459610340980974,0.0892753518102594,0.03588572022042545,0.0892753518102594,0.03588572022042545,0.06665357085615034,0.08904271963848913,0.0666535708561503,0.0892753518102594,0.06543822016741414,0.07686332692329466,0.07748201662857614,0.06265322145512697,0.053660420430008265,0.05295684113267763,0.10731781906945255,0.10732084086001653,0.06967894265607381,cluster.176,gbm,0.1,3,10,150,"accum30, deficitRS, nppmmid30agg, tpi30agg, npol30agg, Green_med"
NA,0.9170525285423812,0.8234488419607965,0.8307100132561083,0.8234488419607965,0.8307100132561083,0.8255642831109232,0.8299257143623817,0.8255642831109232,0.8234488419607965,0.814866306781987,0.49812611002851104,0.40588913741329985,0.4925936299121439,0.8270794276084523,0.8210585348859448,0.6420610805583722,0.6541588552169046,0.2688869381392519,0.01893069014355891,0.125999480353302,0.06225695687220567,0.125999480353302,0.06225695687220567,0.07211515336138997,0.12606410098496634,0.07211515336138999,0.125999480353302,0.06221787901748119,0.09591178695010932,0.08469754690775562,0.09590766706056433,0.035317709532821706,0.056889993749761586,0.09557451460238722,0.07063541906564341,0.07678138858900237,cluster.201,gbm,0.1,1,10,50,"accum30, nppmmid30agg, tpi30agg, deficitRS, NDVI_med, decid30RS"
NA,0.9195341761996513,0.827375106840368,0.8273895903599434,0.827375106840368,0.8273895903599434,0.8230980112667245,0.8326737976463398,0.8230980112667245,0.827375106840368,0.8162899452726693,0.49812611002851104,0.40847902973782163,0.4970037118599698,0.8273823486001557,0.8218282375871624,0.642930317447838,0.6547646972003114,0.267790273220915,0.01705956612357252,0.11899970482975482,0.06432827931564093,0.11899970482975482,0.06432827931564093,0.07441327185690633,0.1210059385072799,0.07441327185690635,0.11899970482975482,0.05810035291102243,0.09591178695010932,0.08511684819916389,0.09496736574510617,0.03137857373689101,0.05265938821525783,0.08888678803554945,0.06275714747378203,0.06953199395563735,cluster.201,gbm,0.1,2,10,50,"accum30, nppmmid30agg, tpi30agg, deficitRS, NDVI_med, decid30RS"
NA,0.9174481299855385,0.8225521055074624,0.8312370933373477,0.8225521055074624,0.8312370933373477,0.8261790937004467,0.8292336254730652,0.8261790937004468,0.8225521055074624,0.8159560314817703,0.49812611002851104,0.40649345974209555,0.4925469214952962,0.8268945994224051,0.8223138879603837,0.6429480608195682,0.6537891988448101,0.26782629061893953,0.0163970173168535,0.11714640052872251,0.061809248275531664,0.11714640052872251,0.061809248275531664,0.06961605732798751,0.11831086798930021,0.06961605732798753,0.11714640052872251,0.05588569598589711,0.09591178695010932,0.08586308079910537,0.09637900727074461,0.029945426526115863,0.05032705883979655,0.08492979787524076,0.05989085305223173,0.0668916875309227,cluster.201,gbm,0.1,3,10,50,"accum30, nppmmid30agg, tpi30agg, deficitRS, NDVI_med, decid30RS"
NA,0.9190449654423806,0.825224587046924,0.8369351607841543,0.825224587046924,0.8369351607841543,0.830722690600511,0.8314008117813791,0.830722690600511,0.825224587046924,0.8194833318602304,0.49812611002851104,0.40727245548940016,0.49064620281608995,0.8310798739155392,0.8257725981341992,0.6506405510100027,0.6621597478310783,0.26064624910724993,0.01793270234732244,0.11803453604868712,0.057298323657647844,0.11803453604868712,0.057298323657647844,0.06973245013810243,0.12141404619310095,0.06973245013810243,0.11803453604868712,0.05822072215010079,0.09591178695010932,0.08394153728440272,0.09230885474922226,0.03311750128325075,0.05390119722524771,0.09176331432102616,0.0662350025665015,0.07221760498285786,cluster.201,gbm,0.1,1,10,100,"accum30, nppmmid30agg, tpi30agg, deficitRS, NDVI_med, decid30RS"
NA,0.9175208135995118,0.8224863591206605,0.832071144868672,0.8224863591206605,0.832071144868672,0.8263597033056745,0.8286811635655196,0.8263597033056745,0.8224863591206605,0.816515052830662,0.49812611002851104,0.4066911305473885,0.492317695356085,0.8272787519946663,0.822938455710181,0.6436251649049447,0.6545575039893324,0.266369504649664,0.01624762036913691,0.11358461357857977,0.05972260223737289,0.11358461357857977,0.05972260223737289,0.06933701354517924,0.1159915337149622,0.06933701354517927,0.11358461357857977,0.05403732944552676,0.09591178695010932,0.08497505917146399,0.09392165365370847,0.028410659918787405,0.04748502182963274,0.0810943317697072,0.05682131983757481,0.06306881929438622,cluster.201,gbm,0.1,2,10,100,"accum30, nppmmid30agg, tpi30agg, deficitRS, NDVI_med, decid30RS"
NA,0.9150168391117791,0.8232138181061284,0.8325766458102506,0.8232138181061284,0.8325766458102506,0.827452634758857,0.8298533890746603,0.827452634758857,0.8232138181061284,0.8182257385282493,0.49812611002851104,0.40760346868549874,0.4923414785564078,0.8278952319581895,0.8247393487860787,0.6461200342148086,0.655790463916379,0.2648802890814971,0.01494097095454706,0.11117859512444771,0.05782772960277689,0.11117859512444771,0.05782772960277689,0.06328163140178632,0.11352300139875435,0.0632816314017863,0.11117859512444771,0.052147195333827175,0.09591178695010932,0.08690603994392744,0.09617340683462064,0.027827338454101406,0.045178117576419013,0.07792450665127222,0.05565467690820281,0.060153690061687935,cluster.201,gbm,0.1,3,10,100,"accum30, nppmmid30agg, tpi30agg, deficitRS, NDVI_med, decid30RS"
NA,0.9187778635084054,0.827582648074123,0.8379128914375495,0.827582648074123,0.8379128914375495,0.8323827713083135,0.8325301180431044,0.8323827713083135,0.827582648074123,0.8220566324760983,0.49812611002851104,0.4085730874275809,0.4911752871280275,0.8327477697558363,0.8278447776986233,0.6542558098241945,0.6654955395116725,0.2574677326238439,0.017909920365719794,0.1137115590712587,0.05728073591695485,0.1137115590712587,0.05728073591695485,0.06690551028248351,0.11838170686364212,0.06690551028248354,0.1137115590712587,0.054814012837932684,0.09591178695010932,0.08275972636175508,0.09158974468638752,0.030951347621384868,0.05129971592997177,0.08730459326194175,0.061902695242769736,0.06912630871614657,cluster.201,gbm,0.1,1,10,150,"accum30, nppmmid30agg, tpi30agg, deficitRS, NDVI_med, decid30RS"
NA,0.9166180939226307,0.8228017828796389,0.8316313945861273,0.8228017828796389,0.8316313945861273,0.8273968110048495,0.828748530173014,0.8273968110048494,0.8228017828796389,0.8178129917304754,0.49812611002851104,0.4072439472107229,0.4923615933405901,0.8272165887328832,0.8240001910523446,0.6446692744181878,0.6544331774657662,0.26637302791082407,0.01638517848342986,0.11076789933317097,0.061186841703223076,0.11076789933317097,0.061186841703223076,0.06415147164199546,0.11366246550539445,0.06415147164199547,0.11076789933317097,0.050968898782552605,0.09591178695010932,0.08558060268339454,0.09664003226836107,0.027333094397210378,0.04497736643067437,0.07727512441263466,0.054666188794420756,0.059671571954185806,cluster.201,gbm,0.1,2,10,150,"accum30, nppmmid30agg, tpi30agg, deficitRS, NDVI_med, decid30RS"
NA,0.9138561275424198,0.8153067951718607,0.8298641544314761,0.8153067951718607,0.8298641544314761,0.824293082159568,0.8235662271336347,0.824293082159568,0.8153067951718607,0.812482802854253,0.49812611002851104,0.40400107376267774,0.489955314960951,0.8225854748016684,0.8199207225358934,0.6358843631560475,0.6451709496033368,0.27335232598998177,0.015035015054169485,0.11375321024014505,0.06072787061545674,0.11375321024014505,0.06072787061545674,0.06379271390199512,0.11258659779416057,0.0637927139019951,0.11375321024014505,0.05342495345144891,0.09591178695010932,0.08818088843283162,0.09902389110426461,0.02846710485508693,0.044156338584857645,0.076637901178335,0.05693420971017386,0.06056394353955379,cluster.201,gbm,0.1,3,10,150,"accum30, nppmmid30agg, tpi30agg, deficitRS, NDVI_med, decid30RS"
NA,0.9034613761085553,0.8175293581954722,0.8221489277329832,0.8175293581954722,0.8221489277329832,0.8202620993882475,0.8206754148832294,0.8202620993882475,0.8175293581954722,0.8177269183619573,0.49600393884841365,0.40823108978048567,0.4940743525700512,0.8198391429642277,0.8263838881425065,0.6387356697804752,0.6396782859284554,0.26267011067035684,0.03399678203831601,0.09043866975667349,0.05280924548797733,0.09043866975667349,0.05280924548797733,0.04364881949005754,0.08340483941516962,0.04364881949005754,0.09043866975667349,0.0654657744933639,0.09384775775405171,0.09306948872724619,0.09722815687955222,0.04917999800233332,0.03946872736843615,0.09560461166570876,0.09835999600466663,0.0802919979701582,cluster.226,gbm,0.1,1,10,50,"accum30, nppmmid30agg, deficitRS, tpi30agg, cad30RS, twi30agg, vvsd30agg"
NA,0.906659871061289,0.8155635008356407,0.8238444738769106,0.8155635008356407,0.8238444738769106,0.8219397865726699,0.8233875987251171,0.8219397865726699,0.8155635008356407,0.8170029565064576,0.49600393884841365,0.4086101356872538,0.49349324440382014,0.8197039873562757,0.8277230881222738,0.6401507223199727,0.6394079747125513,0.2658510865463846,0.033007211028389494,0.10190394114740477,0.05388135313087622,0.10190394114740477,0.05388135313087622,0.04361290561134995,0.07623606947351691,0.04361290561134993,0.10190394114740477,0.07226828844043796,0.09384775775405171,0.10017450845810602,0.1075899524821609,0.048286115955781285,0.03651191198862606,0.09225137338754694,0.09657223191156257,0.08386260908800638,cluster.226,gbm,0.1,2,10,50,"accum30, nppmmid30agg, deficitRS, tpi30agg, cad30RS, twi30agg, vvsd30agg"
NA,0.9082607648446426,0.8191735593571504,0.8251793267326298,0.8191735593571504,0.8251793267326298,0.8256356012319893,0.8275928386386704,0.8256356012319893,0.8191735593571504,0.820408623942387,0.49600393884841365,0.410879183179256,0.4946398069698169,0.8221764430448901,0.8311146205402814,0.6464079991505689,0.6443528860897803,0.26383857899351837,0.029817785974876956,0.1010857337192554,0.05877698722830581,0.1010857337192554,0.05877698722830581,0.037480493328493694,0.07176948179978694,0.037480493328493694,0.1010857337192554,0.06913975224858705,0.09384775775405171,0.10258115691161024,0.11279687460089044,0.04570478663703759,0.03314859006230087,0.08632245194533217,0.09140957327407517,0.08134581517732078,cluster.226,gbm,0.1,3,10,50,"accum30, nppmmid30agg, deficitRS, tpi30agg, cad30RS, twi30agg, vvsd30agg"
NA,0.9073439329062354,0.8174681243150935,0.8290722857213383,0.8174681243150935,0.8290722857213383,0.8264528301921349,0.8237789876808854,0.8264528301921348,0.8174681243150935,0.8204539980562879,0.49600393884841365,0.40884447802773705,0.49121790859775194,0.8232702050182159,0.8304671086093085,0.6464962164734342,0.6465404100364318,0.25914019990969617,0.03208374086232234,0.09635056743839875,0.05093462527584521,0.09635056743839875,0.05093462527584521,0.04079900637597322,0.07859639046244718,0.04079900637597322,0.09635056743839875,0.06818842249825484,0.09384775775405171,0.0966964970340426,0.10250329134223957,0.04824284276732545,0.03748125493069275,0.09248397176514712,0.0964856855346509,0.08212806428082406,cluster.226,gbm,0.1,1,10,100,"accum30, nppmmid30agg, deficitRS, tpi30agg, cad30RS, twi30agg, vvsd30agg"
NA,0.9079887170679197,0.8205397254701193,0.8235620397943075,0.8205397254701193,0.8235620397943075,0.8244029576712765,0.8279846524998123,0.8244029576712766,0.8205397254701193,0.8204797962514988,0.49600393884841365,0.4113478953333814,0.49604394102400046,0.8220508826322135,0.8306479107943487,0.6457375654310658,0.644101765264427,0.2638888548297286,0.02993777390707533,0.10005498467176252,0.05847045081768545,0.10005498467176252,0.05847045081768545,0.039264870048323304,0.07220097312010029,0.03926487004832334,0.10005498467176252,0.0685546635653868,0.09384775775405171,0.10115722009678946,0.11177084999668899,0.04464391366866072,0.03196966059899282,0.08460921077246013,0.08928782733732143,0.08017917748102993,cluster.226,gbm,0.1,2,10,100,"accum30, nppmmid30agg, deficitRS, tpi30agg, cad30RS, twi30agg, vvsd30agg"
NA,0.9089603550669373,0.8166761695091589,0.8236544007064313,0.8166761695091589,0.8236544007064313,0.8242557740871482,0.825616931570691,0.8242557740871482,0.8166761695091589,0.8183341635619062,0.49600393884841365,0.4099371236761918,0.49445561433178065,0.8201652851077951,0.8294146941721893,0.6427131711599234,0.6403305702155903,0.2667418568841371,0.027821350923326233,0.10054103103959634,0.059006137841387085,0.10054103103959634,0.059006137841387085,0.03655630063556783,0.0656830019866237,0.03655630063556786,0.10054103103959634,0.06873241106005777,0.09384775775405171,0.10326177544584902,0.11427555356943299,0.043175728797218475,0.02956207749656297,0.08043765596051447,0.08635145759443695,0.08017605561762686,cluster.226,gbm,0.1,3,10,100,"accum30, nppmmid30agg, deficitRS, tpi30agg, cad30RS, twi30agg, vvsd30agg"
NA,0.9078333161375727,0.8222023045842746,0.8326454312049798,0.8222023045842746,0.8326454312049798,0.8315764594270855,0.829325900528413,0.8315764594270856,0.8222023045842746,0.8250817960277451,0.49600393884841365,0.411603732720665,0.4919357107823882,0.8274238678946272,0.8352678158105282,0.6557106363948354,0.6548477357892544,0.2544968344149893,0.030638530423327155,0.09913624415091106,0.05390574154817848,0.09913624415091106,0.05390574154817848,0.037858132464257656,0.07585754555398799,0.03785813246425763,0.09913624415091106,0.06871261036952765,0.09384775775405171,0.09891250486501547,0.10712903233958322,0.047791643412211565,0.035942654339059556,0.09085464287865277,0.09558328682442313,0.08374150008639014,cluster.226,gbm,0.1,1,10,150,"accum30, nppmmid30agg, deficitRS, tpi30agg, cad30RS, twi30agg, vvsd30agg"
NA,0.9078719235471805,0.8197501218796508,0.82366841019977,0.8197501218796508,0.82366841019977,0.8251405272978312,0.8277284734680879,0.825140527297831,0.8197501218796508,0.8201568939865314,0.49600393884841365,0.41116496730915,0.4956697633938951,0.8217092660397104,0.8306562323759912,0.6454508143792129,0.6434185320794208,0.2649081789146066,0.029450125800167246,0.10282825580225598,0.06057183544157597,0.10282825580225598,0.06057183544157597,0.038593752109455766,0.06972262237789013,0.038593752109455794,0.10282825580225598,0.0700843508890813,0.09384775775405171,0.10222794592454244,0.11415034629668384,0.045283980254657484,0.032091109100107616,0.08499729876070779,0.09056796050931497,0.08316544798111833,cluster.226,gbm,0.1,2,10,150,"accum30, nppmmid30agg, deficitRS, tpi30agg, cad30RS, twi30agg, vvsd30agg"
NA,0.9089009813469502,0.8159892269748839,0.8213776867716042,0.8159892269748839,0.8213776867716042,0.8229841171650275,0.82448193902436,0.8229841171650275,0.8159892269748839,0.8173368849561846,0.49600393884841365,0.40965639525673286,0.4950319833850307,0.818683456873244,0.8282768682800213,0.6400288706825882,0.637366913746488,0.2692822367572145,0.026878788405731397,0.10056353427141605,0.06375530336731547,0.10056353427141605,0.06375530336731547,0.03846569699816212,0.06479925395784106,0.03846569699816221,0.10056353427141605,0.0692327993457084,0.09384775775405171,0.10343847632603606,0.1155704811742692,0.044083835451573364,0.029900789838196933,0.08201732530490383,0.08816767090314673,0.08173778643898402,cluster.226,gbm,0.1,3,10,150,"accum30, nppmmid30agg, deficitRS, tpi30agg, cad30RS, twi30agg, vvsd30agg"
NA,0.8987025015433644,0.8027408043807657,0.8171248344031751,0.8027408043807657,0.8171248344031751,0.813739060872661,0.7982927543644662,0.813739060872661,0.8027408043807657,0.8005702241496797,0.5094405894800904,0.4059721681169362,0.49411511025464916,0.8099328193919704,0.808388636499133,0.6067500441864998,0.6198656387839407,0.2864837976186269,0.046613764800268756,0.13150378148927303,0.04969719796718526,0.13150378148927303,0.04969719796718526,0.06831085600879834,0.1239792118044737,0.06831085600879834,0.13150378148927303,0.0786676958434437,0.12152997790179827,0.11456464049541468,0.11207731827306286,0.0571881776876419,0.06402233130665691,0.11323524173511382,0.1143763553752838,0.09468251380865998,cluster.251,gbm,0.1,1,10,50,"accum30, nppmmid30agg, deficitRS, tpi30agg, Green_med"
NA,0.9000046248951431,0.8136219461733765,0.8139867207695748,0.8136219461733765,0.8139867207695748,0.815704105246236,0.8074426697539485,0.815704105246236,0.8136219461733765,0.8076853303563569,0.5094405894800904,0.4123278068071345,0.5009673755448163,0.8138043334714756,0.8142476485893624,0.6169112160862479,0.6276086669429513,0.2812201362753865,0.045582729964092406,0.1261195141385935,0.05449316128484841,0.1261195141385935,0.05449316128484841,0.060630322647992264,0.1161977174372465,0.06063032264799226,0.1261195141385935,0.0732018130046905,0.12152997790179827,0.11714708266999532,0.11837695938166835,0.051958836403642204,0.05845276778583672,0.10240111014143717,0.10391767280728441,0.08969718673615869,cluster.251,gbm,0.1,2,10,50,"accum30, nppmmid30agg, deficitRS, tpi30agg, Green_med"
NA,0.9011325307046296,0.8080426014294383,0.8160558678370979,0.8080426014294383,0.8160558678370979,0.8191296454607042,0.8038251754791342,0.8191296454607042,0.8080426014294383,0.8068092225123575,0.5094405894800904,0.4099693797776745,0.49675374622905216,0.8120492346332682,0.8137444238462065,0.6148327207020974,0.6240984692665363,0.2846280615144712,0.04364274022168445,0.12247986740328472,0.0656128806903767,0.12247986740328472,0.0656128806903767,0.056519241475048075,0.1130527900916889,0.056519241475048075,0.12247986740328472,0.06857383442718713,0.12152997790179827,0.11759764344590765,0.12335224175946459,0.04901908349647941,0.05511966587384808,0.09581546839534986,0.09803816699295882,0.08847902733359593,cluster.251,gbm,0.1,3,10,50,"accum30, nppmmid30agg, deficitRS, tpi30agg, Green_med"
NA,0.9005789243446598,0.8044834181196548,0.8208264791877689,0.8044834181196548,0.8208264791877689,0.8188046222083407,0.7999995488079218,0.8188046222083408,0.8044834181196548,0.8043841257672004,0.5094405894800904,0.40710320503602215,0.4925771146301039,0.8126549486537119,0.8121887059618501,0.6136673406565971,0.6253098973074237,0.28200253214918863,0.04489201504105697,0.13010718408081218,0.04938580445395584,0.13010718408081218,0.04938580445395584,0.06065130508491256,0.12029286523271053,0.060651305084912524,0.13010718408081218,0.07725172254074537,0.12152997790179827,0.11562983855174158,0.11540088638591807,0.056387488652140064,0.06324066516434709,0.11139025900615969,0.11277497730428013,0.09565336457910585,cluster.251,gbm,0.1,1,10,100,"accum30, nppmmid30agg, deficitRS, tpi30agg, Green_med"
NA,0.9031910284445233,0.8113723630220809,0.8152949129666608,0.8113723630220809,0.8152949129666608,0.8194362150080732,0.8049968762837444,0.8194362150080732,0.8113723630220809,0.8089830707683099,0.5094405894800904,0.41148712969368845,0.49872777347840375,0.8133336379943709,0.8148058964288828,0.6171027334094831,0.6266672759887417,0.28205221732390606,0.03941039641034758,0.11707543259560739,0.06545979199988057,0.11707543259560739,0.06545979199988057,0.05608422886065782,0.1117432976153834,0.056084228860657843,0.11707543259560739,0.06388762493972251,0.12152997790179827,0.11516642499737824,0.12113368028928684,0.04662310997273315,0.052611540093919044,0.0911186317549047,0.0932462199454663,0.08390059242301574,cluster.251,gbm,0.1,2,10,100,"accum30, nppmmid30agg, deficitRS, tpi30agg, Green_med"
NA,0.903321343518423,0.8097394706062382,0.815596325110742,0.8097394706062382,0.815596325110742,0.8206416676375069,0.8045264366067116,0.8206416676375069,0.8097394706062382,0.8084881385541908,0.5094405894800904,0.41092505149165437,0.4978208184140217,0.8126678978584901,0.8145886950891967,0.6160022315809526,0.6253357957169803,0.2847940056300164,0.037384305670195656,0.11661767746735759,0.0739180230549511,0.11661767746735759,0.0739180230549511,0.05771658814329995,0.11069014944234218,0.05771658814329996,0.11661767746735759,0.061473779583221214,0.12152997790179827,0.11557194947670356,0.12418725178420209,0.04466373034773,0.04944970305329083,0.08577621823823417,0.08932746069546,0.0833557294056786,cluster.251,gbm,0.1,3,10,100,"accum30, nppmmid30agg, deficitRS, tpi30agg, Green_med"
NA,0.9021354320842724,0.8118566534618001,0.8227809119441561,0.8118566534618001,0.8227809119441561,0.8246996071454539,0.8077802069038335,0.8246996071454539,0.8118566534618001,0.8114779077633882,0.5094405894800904,0.4115829016514134,0.4954682372867256,0.8173187827029782,0.8182569765360108,0.6248094123974992,0.6346375654059563,0.2771336950079034,0.04162908279792416,0.12327723848532464,0.05805203309148068,0.12327723848532464,0.05805203309148068,0.0554013955071031,0.11539805555454827,0.05540139550710309,0.12327723848532464,0.06790890439959042,0.12152997790179827,0.11665854205046873,0.12117883960109162,0.04953168055091855,0.05605998756437415,0.09758114061214536,0.0990633611018371,0.086358577881633,cluster.251,gbm,0.1,1,10,150,"accum30, nppmmid30agg, deficitRS, tpi30agg, Green_med"
NA,0.9033264617114278,0.8117806454601924,0.8132176975446046,0.8117806454601924,0.8132176975446046,0.818780427740137,0.8053258312701994,0.818780427740137,0.8117806454601924,0.8085904970894643,0.5094405894800904,0.41171772663264805,0.49989356329318857,0.8124991715023985,0.8141013004920171,0.6153873505771228,0.624998343004797,0.28453397909830264,0.038567832584451726,0.11617633712070208,0.0727522185634532,0.11617633712070208,0.0727522185634532,0.05833075094325862,0.11130598123932879,0.05833075094325866,0.11617633712070208,0.06165230848371795,0.12152997790179827,0.11492538158891026,0.12298777848205068,0.045032942106506164,0.05039798569622013,0.08695852577201478,0.09006588421301233,0.0834360208904339,cluster.251,gbm,0.1,2,10,150,"accum30, nppmmid30agg, deficitRS, tpi30agg, Green_med"
NA,0.9020419652479594,0.8102960206663397,0.8159684507709689,0.8102960206663397,0.8159684507709689,0.8213269139126204,0.804153291749221,0.8213269139126202,0.8102960206663397,0.8092275192866696,0.5094405894800904,0.4111248451383595,0.49781758854113367,0.8131322357186543,0.814991512255495,0.6169897716095601,0.6262644714373086,0.28336262964841713,0.03846067199497685,0.11459880495057732,0.07172567550849673,0.11459880495057732,0.07172567550849673,0.05600388180713091,0.10947406091546318,0.05600388180713092,0.11459880495057732,0.06002022229035909,0.12152997790179827,0.11456287232559306,0.12342204082223429,0.04323123946907038,0.04869974742991021,0.08375725641396108,0.08646247893814075,0.08172136784575242,cluster.251,gbm,0.1,3,10,150,"accum30, nppmmid30agg, deficitRS, tpi30agg, Green_med"
NA,0.9087935661646643,0.8268128929151841,0.8272324483413728,0.8268128929151841,0.8272324483413728,0.8281205753880244,0.8270806536789195,0.8281205753880244,0.8268128929151841,0.8207532759292945,0.5035731498632077,0.41419523622555054,0.4984341555456574,0.8270226706282784,0.826383167042236,0.6464457594974392,0.6540453412565568,0.2615573506743749,0.047429397161714036,0.12862451489691837,0.05250337390097903,0.12862451489691837,0.05250337390097903,0.061983501130617076,0.1284629714962603,0.06198350113061708,0.12862451489691837,0.07543904352086296,0.09357790152674121,0.09315277835134116,0.094929876061073,0.06320485878056074,0.06651888009661168,0.13220416420468628,0.1264097175611215,0.09888790718021327,cluster.276,gbm,0.1,1,10,50,"accum30, nppmmid30agg, tpi30agg, decid30RS, deficitRS, twi30agg, npol30agg"
NA,0.9105113183986611,0.8327273476331695,0.8253894240495602,0.8327273476331695,0.8253894240495602,0.8285263024102942,0.8338609823845977,0.8285263024102941,0.8327273476331695,0.8236163520627958,0.5035731498632077,0.41756820519504406,0.5024260474683924,0.8290583858413648,0.8291372130584881,0.6514798454466614,0.6581167716827296,0.2618296345374275,0.04819154811367498,0.13192872947314624,0.056283439323573534,0.13192872947314624,0.056283439323573534,0.061619283119035556,0.12921059103231686,0.061619283119035556,0.13192872947314624,0.07601497366673651,0.09357790152674121,0.09722763363437566,0.10097836715219914,0.06328453329572138,0.06627692626222463,0.1318431249801365,0.12656906659144276,0.09678125176463133,cluster.276,gbm,0.1,2,10,50,"accum30, nppmmid30agg, tpi30agg, decid30RS, deficitRS, twi30agg, npol30agg"
